_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,antecedent,antecedent:confidence,orig_antecedent,antecedent_gold,option1,option2,option3,option4,option5
831009055,FALSE,finalized,5,11/20/15 19:51,kneel down,0.5865,It is fourth down and 8. The ball is on your 20 yardline. There is 3 seconds left in the second quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009056,FALSE,finalized,5,11/18/15 21:25,kick a field goal,1,It is fourth down and 8. The ball is on your opponent's 20 yardline. There is 2 minutes left in the second quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009057,FALSE,finalized,5,11/21/15 3:06,kick a field goal,0.6186,It is fourth down and 8. The ball is on your opponent's 40 yardline. There is 2 minutes left in the second quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009058,FALSE,finalized,5,11/19/15 19:16,punt,1,It is fourth down and 8. The ball is on your 45 yardline. There is 2 minutes left in the second quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009059,FALSE,finalized,5,11/19/15 7:02,punt,1,It is fourth down and 8. The ball is on your 20 yardline. There is 2 minutes left in the second quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009060,FALSE,finalized,5,11/19/15 22:10,kick a field goal,1,It is fourth down and 8. The ball is on your opponent's 20 yardline. There is 2 minutes left in the third quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009061,FALSE,finalized,5,11/21/15 2:41,punt,0.7909,It is fourth down and 8. The ball is on your opponent's 40 yardline. There is 2 minutes left in the third quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009062,FALSE,finalized,5,11/20/15 20:19,punt,0.5963,It is fourth down and 8. The ball is on your 45 yardline. There is 2 minutes left in the third quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009063,FALSE,finalized,5,11/20/15 19:10,punt,1,It is fourth down and 8. The ball is on your 20 yardline. There is 2 minutes left in the third quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009064,FALSE,finalized,5,11/19/15 16:11,kick a field goal,1,It is fourth down and 8. The ball is on your opponent's 20 yardline. There is 7 minutes left in the third quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009065,FALSE,finalized,5,11/20/15 19:58,punt,0.6182,It is fourth down and 8. The ball is on your opponent's 40 yardline. There is 7 minutes left in the third quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009066,FALSE,finalized,5,11/20/15 12:56,punt,1,It is fourth down and 8. The ball is on your 45 yardline. There is 7 minutes left in the third quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009067,FALSE,finalized,5,11/21/15 4:03,punt,1,It is fourth down and 8. The ball is on your 20 yardline. There is 7 minutes left in the third quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009068,FALSE,finalized,5,11/21/15 3:50,kick a field goal,1,It is fourth down and 8. The ball is on your opponent's 20 yardline. There is 3 seconds left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009069,FALSE,finalized,5,11/20/15 13:43,kneel down,0.6185,It is fourth down and 8. The ball is on your opponent's 40 yardline. There is 3 seconds left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009070,FALSE,finalized,5,11/21/15 20:45,kneel down,0.8153,It is fourth down and 8. The ball is on your 45 yardline. There is 3 seconds left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009071,FALSE,finalized,5,11/20/15 20:45,punt,0.7951,It is fourth down and 8. The ball is on your 20 yardline. There is 3 seconds left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009072,FALSE,finalized,5,11/20/15 20:10,kick a field goal,0.6366,It is fourth down and 8. The ball is on your opponent's 20 yardline. There is 2 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009073,FALSE,finalized,5,11/20/15 22:37,punt,0.6355,It is fourth down and 8. The ball is on your opponent's 40 yardline. There is 2 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009074,FALSE,finalized,5,11/19/15 1:46,punt,1,It is fourth down and 8. The ball is on your 45 yardline. There is 2 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009075,FALSE,finalized,5,11/20/15 14:57,punt,1,It is fourth down and 8. The ball is on your 20 yardline. There is 2 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009076,FALSE,finalized,5,11/21/15 2:41,kick a field goal,1,It is fourth down and 8. The ball is on your opponent's 20 yardline. There is 7 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009077,FALSE,finalized,5,11/21/15 17:21,punt,0.7918,It is fourth down and 8. The ball is on your opponent's 40 yardline. There is 7 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009078,FALSE,finalized,5,11/20/15 1:42,punt,1,It is fourth down and 8. The ball is on your 45 yardline. There is 7 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009079,FALSE,finalized,5,11/19/15 11:22,punt,1,It is fourth down and 8. The ball is on your 20 yardline. There is 7 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009080,FALSE,finalized,5,11/19/15 7:32,Don't know / it depends,1, You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009081,FALSE,finalized,5,11/19/15 14:54,kick a field goal,1,It is fourth down and 8. The ball is on your opponent's 20 yardline. It is the first quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009082,FALSE,finalized,5,11/19/15 11:01,punt,0.5998,It is fourth down and 8. The ball is on your opponent's 40 yardline. It is the first quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009083,FALSE,finalized,5,11/20/15 9:58,punt,0.8161,It is fourth down and 8. The ball is on your 45 yardline. It is the first quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009084,FALSE,finalized,5,11/21/15 16:09,punt,1,It is fourth down and 8. The ball is on your 20 yardline. It is the first quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009085,FALSE,finalized,5,11/20/15 13:42,kick a field goal,1,It is fourth down and 8. The ball is on your opponent's 20 yardline. There is 3 seconds left in the second quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009086,FALSE,finalized,5,11/19/15 16:06,kick a field goal,0.396,It is fourth down and 8. The ball is on your opponent's 40 yardline. There is 3 seconds left in the second quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009087,FALSE,finalized,5,11/18/15 23:16,punt,0.8039,It is fourth down and 8. The ball is on your 45 yardline. There is 3 seconds left in the second quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009089,FALSE,finalized,5,11/21/15 5:17,punt,0.6192,It is fourth down and 8. The ball is on your 20 yardline. There is 3 seconds left in the second quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009090,FALSE,finalized,5,11/20/15 15:29,kick a field goal,1,It is fourth down and 8. The ball is on your opponent's 20 yardline. There is 2 minutes left in the second quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009091,FALSE,finalized,5,11/20/15 20:22,punt,0.402,It is fourth down and 8. The ball is on your opponent's 40 yardline. There is 2 minutes left in the second quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009092,FALSE,finalized,5,11/21/15 19:23,punt,1,It is fourth down and 8. The ball is on your 45 yardline. There is 2 minutes left in the second quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009093,FALSE,finalized,5,11/21/15 3:07,punt,1,It is fourth down and 8. The ball is on your 20 yardline. There is 2 minutes left in the second quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009094,FALSE,finalized,5,11/18/15 23:01,kick a field goal,1,It is fourth down and 8. The ball is on your opponent's 20 yardline. There is 2 minutes left in the third quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009095,FALSE,finalized,5,11/21/15 3:06,kick a field goal,0.6123,It is fourth down and 8. The ball is on your opponent's 40 yardline. There is 2 minutes left in the third quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009096,FALSE,finalized,5,11/21/15 2:57,punt,1,It is fourth down and 8. The ball is on your 45 yardline. There is 2 minutes left in the third quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009097,FALSE,finalized,5,11/20/15 20:00,punt,0.8095,It is fourth down and 8. The ball is on your 20 yardline. There is 2 minutes left in the third quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009098,FALSE,finalized,5,11/19/15 15:05,kick a field goal,1,It is fourth down and 8. The ball is on your opponent's 20 yardline. There is 7 minutes left in the third quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009099,FALSE,finalized,5,11/21/15 4:07,punt,0.5926,It is fourth down and 8. The ball is on your opponent's 40 yardline. There is 7 minutes left in the third quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009100,FALSE,finalized,5,11/18/15 22:12,punt,1,It is fourth down and 8. The ball is on your 45 yardline. There is 7 minutes left in the third quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009101,FALSE,finalized,5,11/19/15 11:23,punt,1,It is fourth down and 8. The ball is on your 20 yardline. There is 7 minutes left in the third quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009102,FALSE,finalized,5,11/20/15 19:50,kick a field goal,0.8039,It is fourth down and 8. The ball is on your opponent's 20 yardline. There is 3 seconds left in the fourth quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009103,FALSE,finalized,5,11/20/15 18:31,kneel down,0.8062,It is fourth down and 8. The ball is on your opponent's 40 yardline. There is 3 seconds left in the fourth quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009104,FALSE,finalized,5,11/19/15 2:54,kneel down,0.7745,It is fourth down and 8. The ball is on your 45 yardline. There is 3 seconds left in the fourth quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009105,FALSE,finalized,5,11/19/15 17:15,kneel down,0.811,It is fourth down and 8. The ball is on your 20 yardline. There is 3 seconds left in the fourth quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009106,FALSE,finalized,5,11/20/15 20:00,kick a field goal,0.8062,It is fourth down and 8. The ball is on your opponent's 20 yardline. There is 2 minutes left in the fourth quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009107,FALSE,finalized,5,11/21/15 1:27,kick a field goal,0.7874,It is fourth down and 8. The ball is on your opponent's 40 yardline. There is 2 minutes left in the fourth quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009108,FALSE,finalized,5,11/21/15 16:43,punt,1,It is fourth down and 8. The ball is on your 45 yardline. There is 2 minutes left in the fourth quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009109,FALSE,finalized,5,11/19/15 1:22,punt,1,It is fourth down and 8. The ball is on your 20 yardline. There is 2 minutes left in the fourth quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
